"","Latitude","Longitude","Depth","MagType","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"4387",-38.5028,-73.7996,18,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4388",-38.5277,-73.6307,18,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4389",-38.9333,-74.0618,35,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4390",-38.6233,-73.7628,35,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4391",-38.9082,-74.2005,0,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4392",-38.3909,-73.4422,18,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4393",-38.3753,-73.7165,18,"mb",4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4394",-38.519,-73.5382,18,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4395",-38.3871,-73.7279,10,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4396",-38.5944,-73.7706,18,"mb",4.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4397",-38.3044,-73.2893,18,"mb",4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4398",-38.5717,-73.3538,18,"mb",4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4399",-38.5873,-73.8648,35,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4400",-37.9098,-73.8186,18,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4401",-38.666,-74.461,20,"ML",4.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4402",-29.1258,-69.7504,130.3,"MW",5.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4403",-38.3283,-75.0262,35,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4404",-38.2506,-73.7044,14.4,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4405",-20.4496,-70.2377,44.3,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4406",-38.5386,-73.6314,18,"mb",4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4407",-35.7635,-73.3974,10,"mb",4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4408",-38.502,-73.8483,35,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4409",-21.8288,-65.4395,303.9,"mb",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4410",-35.7779,-73.4134,10,"MW",5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4411",-35.6175,-73.3562,35,"mb",4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4412",-35.623,-72.7171,20,"mb",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4413",-36.8007,-73.6343,14,"mb",4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4414",-28.3205,-67.4982,130,"mb",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4415",-35.8566,-73.3826,35,"MW",5.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4416",-31.66,-69.45,102.8,"MW",4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4417",-31.509,-68.973,103.4,"MW",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4418",-38.7409,-75.1311,10,"mb",4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4419",-24.3136,-69.0628,99.1,"mb",4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4420",-38.2656,-73.1866,25,"mb",4.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4421",-38.3098,-73.4864,18,"mb",4.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4422",-35.7228,-73.3164,23.3,"MW",5.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4423",-19.1767,-69.2253,104.1,"mb",4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4424",-35.6736,-73.3381,16.1,"mb",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4425",-35.5425,-72.3399,35,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4426",-35.715,-73.4281,3.3,"MW",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4427",-35.7391,-73.6804,10,"mb",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4428",-35.7879,-72.6366,35,"MW",5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4429",-36.2332,-73.7504,9.1,"mb",4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4430",-36.3034,-73.4511,27,"mb",4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4431",-38.341,-73.975,16.6,"ML",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4432",-34.7192,-72.6573,10,"mb",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4433",-38.6168,-73.84,10,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4434",-31.0813,-70.0177,140.4,"MW",4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4435",-38.5468,-73.8108,10,"mb",4.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4436",-34.1576,-72.4296,1,"mb",4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4437",-34.1116,-72.4701,6.1,"mb",4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4438",-36.242,-73.517,8.5,"ML",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4439",-34.6889,-71.832,45.8,"mb",5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4440",-30.3109,-71.2574,67.5,"MW",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4441",-23.5288,-68.1537,123.8,"mb",4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4442",-20.4813,-67.8538,157.3,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4443",-19.1255,-69.3508,117.4,"mb",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4444",-44.6986,-81.2014,0,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4445",-23.9124,-66.7737,204.6,"mb",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4446",-33.9933,-72.2942,26.8,"mb",5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4447",-22.5772,-68.8983,110.4,"mb",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4448",-33.9451,-72.3834,5.4,"mb",4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4449",-22.434,-67.716,178.2,"ML",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4450",-33.9229,-72.2225,29.7,"mb",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4451",-37.0761,-72.5651,69,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4452",-19.6767,-69.1801,105.6,"mb",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4453",-21.6788,-68.5193,136.9,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4454",-37.5722,-73.7009,35,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4455",-34.81,-71.894,42.1,"ML",4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4456",-38.1176,-73.7201,10,"mb",4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4457",-21.2213,-68.6529,112.4,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4458",-33.9611,-72.2015,24.7,"MW",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4459",-33.7491,-72.1143,15.9,"mb",4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4460",-33.7972,-72.4352,5.8,"mb",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4461",-37.1627,-73.8678,35,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4462",-34.6647,-71.7169,52,"mb",4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4463",-33.316,-72.3432,26.1,"mb",4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4464",-32.0471,-71.8477,1.2,"mb",4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4465",-35.0438,-72.5064,25.2,"mb",5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4466",-25.6165,-70.2863,49,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4467",-44.9778,-80.5972,35,"mb",4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4468",-19.9496,-70.4561,31,"MW",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4469",-23.844,-67.366,229.9,"ML",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4470",-24.1464,-66.9652,181,"mb",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4471",-35.8416,-73.0541,28,"mb",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4472",-33.1632,-70.3584,101,"mb",4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4473",-31.6642,-71.8989,4.4,"mb",4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4474",-22.5813,-68.3121,123.6,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4475",-23.946,-67.725,241.7,"ML",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4476",-31.7935,-67.9806,10,"mb",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4477",-34.5209,-73.8122,35,"mb",4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4478",-29.4465,-69.4917,113.9,"mb",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4479",-29.8896,-71.6382,47.8,"mb",4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4480",-23.8456,-68.0466,118.1,"mb",4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4481",-20.7178,-69.1144,108.1,"mb",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4482",-34.817,-73.035,10,"mb",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4483",-36.4959,-72.9408,25,"mb",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4484",-20.3283,-69.1673,94.1,"MW",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4485",-30.1164,-71.8381,10,"mb",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4486",-36.4053,-73.2707,15.9,"mb",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4487",-37.4733,-73.8712,35,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4488",-33.0065,-72.1926,4.1,"mb",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4489",-33.9178,-72.387,3.8,"mb",4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4490",-37.6533,-73.4755,23,"MW",5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4491",-31.5975,-70.5569,0,"mb",4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4492",-35.4558,-73.3042,35,"mb",4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4493",-36.4559,-73.4223,27,"mb",4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4494",-35.5574,-73.1388,17,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4495",-31.6838,-71.8008,11.7,"mb",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4496",-37.627,-74.0181,35,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4497",-27.629,-69.7295,99,"MW",5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4498",-35.3091,-74.1919,35,"mb",4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4499",-16.8465,-73.728,26,"mb",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4500",-37.632,-74.3758,10,"mb",4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4501",-22.1121,-63.8657,550,"mb",4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502",-27.5835,-70.2396,70.1,"MW",5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4503",-21.2467,-68.6895,115.7,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4504",-32.6585,-71.7829,4.7,"mb",4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4505",-36.4604,-73.1552,12.8,"MW",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4506",-36.3146,-73.2783,25,"mb",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4507",-36.4441,-72.9881,25,"mb",5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4508",-36.4868,-73.4209,27,"mb",4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4509",-36.5962,-73.2907,27,"mb",4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4510",-36.5994,-73.1567,25,"mb",4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4511",-36.8967,-73.7071,0,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4512",-36.4378,-73.4309,27,"mb",4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4513",-36.5549,-73.2615,27,"mb",4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4514",-37.228,-74.7495,35,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4515",-36.6556,-73.5199,27,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4516",-36.6204,-73.2866,27,"mb",5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4517",-36.6158,-73.4377,27,"mb",4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4518",-31.6152,-71.5353,15.6,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4519",-36.5559,-73.3528,27,"mb",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4520",-36.533,-73.4493,27,"mb",4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4521",-36.622,-73.3756,27,"mb",4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4522",-37.2361,-73.4875,16.5,"MW",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4523",-37.2096,-73.7354,14,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4524",-36.6836,-73.3623,27,"mb",4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4525",-36.607,-73.376,7,"ML",4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4526",-36.7248,-73.3836,27,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4527",-37.0037,-73.1547,10,"MW",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4528",-37.3071,-73.8516,35,"mb",4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4529",-37.1368,-73.9047,35,"mb",4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4530",-37.1415,-73.834,35,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4531",-37.2148,-73.9677,10,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4532",-36.3498,-73.5667,27,"mb",4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4533",-36.4705,-73.3538,27,"mb",4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4534",-36.639,-73.377,27,"mb",4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4535",-36.3908,-73.3076,27,"mb",4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4536",-36.76,-73.6495,14,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4537",-35.809,-73.119,17,"ML",4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4538",-36.696,-73.5598,10,"mb",4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4539",-37.1193,-73.8294,35,"mb",4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4540",-31.5995,-70.1226,116.5,"mb",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4541",-36.639,-73.3562,27,"mb",4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4542",-36.5929,-73.4083,28,"MW",5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4543",-36.7075,-73.3822,23.5,"MW",5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4544",-36.727,-73.564,27,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4545",-36.6562,-73.3907,27,"mb",4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4546",-36.6385,-73.697,10,"mb",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4547",-36.7347,-73.4665,27,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4548",-36.5861,-73.4624,27,"MW",5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4549",-37.0777,-73.9938,10,"mb",4.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4550",-37.2817,-73.6742,23,"mb",4.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4551",-36.2747,-73.8593,10,"ML",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4552",-34.0617,-72.1088,1.8,"ML",4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4553",-35.6267,-73.3239,35,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4554",-35.4868,-73.1011,17,"MW",6.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4555",-35.5754,-73.0853,17,"mb",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4556",-35.4444,-72.9991,0,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4557",-36.9845,-73.5143,10,"mb",4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4558",-32.9754,-70.1965,106.9,"mb",4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4559",-35.4338,-72.9747,17,"mb",4.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4560",-16.3868,-71.2413,112,"mb",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4561",-35.4229,-73.1786,10,"MW",5.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4562",-35.635,-72.948,54.7,"ML",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4563",-35.5858,-71.893,35,"MW",5.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4564",-35.2998,-73.1179,17,"mb",4.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4565",-35.5465,-73.2125,17,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4566",-35.4627,-73.0896,17,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4567",-20.0024,-69.1484,105.4,"MW",5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4568",-15.9443,-74.3208,49,"mb",4.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4569",-22.039,-68.549,109.1,"ML",5.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4570",-35.4051,-73.0756,10,"mb",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4571",-20.275,-69.443,111.2,"ML",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4572",-22.6964,-69.1303,108,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4573",-33.983,-72.0883,19,"mb",4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4574",-33.9627,-72.3705,17,"mb",4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4575",-35.8465,-73.4259,5.4,"ML",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4576",-33.9433,-72.3991,16.3,"mb",4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4577",-33.813,-72.206,11.5,"mb",4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4578",-37.0071,-74.0805,35,"ML",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4579",-30.137,-66.049,111.9,"MW",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4580",-33.9905,-72.1176,30.6,"MW",5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4581",-34.5664,-72.2389,13,"mb",4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4582",-34.9313,-70.4081,25.4,"mb",4.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4583",-34.0237,-72.171,17,"MW",5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4584",-21.9025,-68.6564,114.8,"MW",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4585",-35.7158,-73.1947,17,"mb",4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4586",-23.3175,-68.8447,101.6,"mb",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4587",-34.683,-72.5553,21.3,"mb",4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4588",-32.348,-69.388,50.6,"MW",5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4589",-34.0196,-72.3998,1.7,"mb",4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4590",-27.8999,-66.6602,167.1,"mb",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4591",-23.0257,-68.6588,109.8,"mb",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4592",-45.7431,-72.3969,10,"MW",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4593",-27.1293,-64.698,13.5,"MW",5.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4594",-22.142,-68.865,119.5,"ML",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4595",-35.1062,-72.6737,10,"ML",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4596",-29.0672,-71.7248,2.2,"mb",4.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4597",-36.215,-73.629,40,"ML",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4598",-36.0975,-73.5118,35,"mb",4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4599",-36.1182,-73.3785,35,"mb",4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4600",-36.0844,-73.3072,35,"MW",5.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4601",-34.8809,-72.8103,24.3,"mb",4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4602",-33.6285,-72.1643,6,"mb",4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4603",-31.4637,-69.5295,110.6,"mb",4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4604",-23.8783,-66.774,200,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4605",-20.2603,-69.0015,109.8,"mb",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4606",-37.2761,-73.4247,23,"MW",5.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4607",-23.652,-68.1028,116,"mb",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4608",-36.7149,-73.5296,27,"mb",4.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4609",-21.0822,-66.5316,243,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4610",-20.4653,-69.1521,104.7,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4611",-36.5943,-73.3108,27,"mb",4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4612",-36.738,-73.3413,27,"mb",4.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4613",-23.627,-67.201,229.5,"ML",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4614",-22.7861,-66.1423,251,"mb",4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4615",-21.3931,-68.4844,136.4,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4616",-27.5647,-70.8022,27.8,"mb",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
