"","Depth","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"9871",29.39,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9872",10,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9873",22.8,4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9874",14.82,4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9875",10,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9876",29.1,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9877",24.49,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9878",27.42,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9879",10,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9880",14.49,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9881",72.99,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9882",13.52,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9883",10,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9884",35.6,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9885",14.09,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9886",48.1,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9887",15.39,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9888",185.07,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9889",38.33,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9890",14.29,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9891",14.64,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9892",143.48,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9893",47.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9894",10,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9895",13.38,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9896",30.24,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9897",10,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9898",31,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9899",10,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9900",5.15,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9901",92.87,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9902",21.3,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9903",35,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9904",32.5,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9905",10,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9906",25,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9907",58.3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9908",52.7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9909",36.4,4.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9910",10,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9911",14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9912",14.53,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9913",38,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9914",38.33,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9915",5.78,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9916",39.37,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9917",10.24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9918",9.93,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9919",28.54,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9920",30.73,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9921",35,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9922",25.38,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9923",48.9,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9924",41.46,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9925",10,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9926",5.89,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9927",35.62,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9928",29.9,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9929",28.9,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9930",200.13,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9931",92,5.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9932",10,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9933",35,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9934",35,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9935",33.6,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9936",83,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9937",34,5.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9938",10,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9939",199.33,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9940",34.5,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9941",22.7,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9942",20.68,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9943",12.25,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9944",42.6,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9945",42.76,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9946",16.15,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9947",10,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9948",10,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9949",12.95,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9950",35.77,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9951",12.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9952",40.64,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9953",11.91,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9954",127.93,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9955",231.23,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9956",10.19,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9957",8.74,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9958",23.77,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9959",10,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9960",39.13,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9961",10,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9962",101.6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9963",15.46,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9964",29.3,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9965",35.25,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9966",51.02,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9967",208.07,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9968",46.36,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9969",39.25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9970",52.53,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9971",10,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9972",10,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9973",35,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9974",14.05,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9975",55.2,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9976",225.24,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9977",164.23,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9978",11.35,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9979",25.4,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9980",40.1,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9981",10,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9982",38.54,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9983",116.79,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9984",24.09,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9985",159.03,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9986",40.45,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9987",35.4,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9988",120.52,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9989",37.4,4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9990",21,5.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9991",19.65,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9992",189.86,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9993",26.4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9994",37.17,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9995",55.99,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9996",31.3,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9997",19.16,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9998",34.6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9999",26.22,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10000",35.72,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10001",20.02,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10002",20,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10003",10,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10004",34.8,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10005",24.51,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10006",250.4,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10007",10,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10008",11.93,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10009",42.25,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10010",61.16,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10011",40.84,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10012",7.28,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10013",18.41,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10014",49.9,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10015",10,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10016",108.8,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10017",34.33,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10018",111.18,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10019",35.82,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10020",29.54,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10021",27.47,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10022",107.79,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10023",25.39,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10024",227.97,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10025",30.08,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10026",35,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10027",14.7,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10028",16.29,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10029",17,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10030",17,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10031",10,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10032",10.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10033",10.13,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10034",15.63,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10035",50,4.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10036",18.53,4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10037",10,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10038",8.09,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10039",46.24,4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10040",10,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10041",6.02,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10042",124.61,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10043",16.26,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10044",79.7,4.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10045",10,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10046",39.72,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10047",29.9,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10048",40.42,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10049",40.53,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10050",46.02,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10051",10,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10052",37.09,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10053",10,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10054",35.9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10055",17.32,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10056",156.4,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10057",87.22,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10058",187.28,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10059",36.82,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10060",22.03,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10061",22.12,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10062",25.3,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10063",9.59,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10064",95.85,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10065",40.63,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10066",55,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10067",37,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10068",17.9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10069",52.1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10070",10,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10071",20.9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10072",39.92,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10073",53.84,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10074",106.76,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10075",35.32,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10076",78.75,4.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10077",10,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10078",113.88,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10079",112.92,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10080",10,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10081",115.72,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10082",127.06,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10083",29.2,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10084",15.14,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10085",26.86,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10086",9.74,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10087",26.58,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10088",35.73,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10089",41.38,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10090",31.3,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10091",62.18,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10092",31.09,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10093",41.5,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10094",111.53,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10095",10,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10096",10.31,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10097",23,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10098",43,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10099",31.43,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10100",2.31,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10101",34.98,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10102",23.97,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10103",10,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10104",20.13,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10105",21.96,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10106",29.72,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10107",111,5.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10108",141.65,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10109",17.49,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10110",7.24,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10111",104.35,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10112",28.09,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10113",4.12,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10114",189.35,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10115",49.6,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10116",19.07,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10117",37.98,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10118",25.93,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10119",11.51,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10120",8.67,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10121",8.49,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10122",112.59,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10123",17.24,4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10124",8.85,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10125",188.2,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10126",13,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10127",46,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10128",43.23,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10129",34.67,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10130",42.26,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10131",38.72,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10132",42,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10133",27.5,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10134",50.7,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10135",8.15,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10136",47.3,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10137",283,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10138",159.86,5.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10139",13.2,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10140",17.78,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10141",40.02,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10142",101,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10143",50.1,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10144",10,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10145",10,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10146",248.25,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10147",35,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10148",9.14,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10149",192.74,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10150",3.92,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10151",43.18,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10152",109.34,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10153",112.66,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10154",43.86,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10155",17.73,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10156",10,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10157",12,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10158",10,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10159",10,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10160",10,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10161",15.16,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10162",10,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10163",11.62,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10164",10,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10165",10,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10166",10,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10167",13.32,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10168",19.96,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10169",10,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10170",15.2,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10171",138.96,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10172",10,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10173",13,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10174",12.07,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
